316.96	1030
317.38	434
317.81	1081
318.23	585
318.65	587
319.08	737
319.5	507
319.92	727
320.34	844
320.77	662
321.19	543
321.61	750
322.03	511
322.46	629
322.88	1004
323.3	467
323.73	517
324.15	354
324.57	263
324.99	866
325.42	683
325.84	596
326.26	660
326.69	548
327.11	375
327.53	727
327.95	807
328.38	467
328.8	916
329.22	497
329.64	103
330.07	970
330.49	484
330.91	563
331.34	1011
331.76	442
332.18	379
332.6	1002
333.03	731
333.45	641
333.87	1126
334.29	440
334.72	945
335.14	775
335.56	370
335.99	937
336.41	923
336.83	591
337.25	694
337.68	770
338.1	571
338.52	704
338.95	1131
339.37	603
339.79	910
340.21	991
340.64	808
341.06	1199
341.48	861
341.9	607
342.33	798
342.75	682
343.17	1002
343.6	952
344.02	823
344.44	677
344.86	1194
345.29	1044
345.71	1126
346.13	1291
346.55	768
346.98	1183
347.4	1119
347.82	1031
348.25	1128
348.67	1260
349.09	1069
349.51	1158
349.94	1216
350.36	1175
350.78	998
351.21	1449
351.63	1239
352.05	1543
352.47	1569
352.9	827
353.32	1467
353.74	1520
354.16	1414
354.59	1840
355.01	1451
355.43	1519
355.86	1611
356.28	1455
356.7	1435
357.12	1854
357.55	1473
357.97	1326
358.39	1858
358.81	1776
359.24	2086
359.66	1836
360.08	1716
360.51	1714
360.93	1957
361.35	1814
361.77	1955
362.2	2023
362.62	1810
363.04	1946
363.47	2230
363.89	1919
364.31	2453
364.73	1925
365.16	1933
365.58	2131
366	2085
366.42	2182
366.85	2105
367.27	2115
367.69	1975
368.12	2272
368.54	1859
368.96	2077
369.38	2408
369.81	2181
370.23	2470
370.65	2441
371.07	2444
371.5	2359
371.92	2598
372.34	2386
372.77	2799
373.19	2648
373.61	2411
374.03	2902
374.46	3045
374.88	2534
375.3	2896
375.73	2867
376.15	2436
376.57	3007
376.99	2723
377.42	2705
377.84	3094
378.26	3058
378.68	2601
379.11	3014
379.53	3295
379.95	2834
380.38	3542
380.8	3216
381.22	3177
381.64	3546
382.07	2903
382.49	3246
382.91	3403
383.34	3365
383.76	3152
384.18	3447
384.6	3411
385.03	3549
385.45	3747
385.87	3339
386.29	3647
386.72	3900
387.14	3499
387.56	3776
387.99	3920
388.41	3771
388.83	3873
389.25	3667
389.68	3791
390.1	4151
390.52	4407
390.94	3910
391.37	4270
391.79	3935
392.21	3943
392.64	4747
393.06	4474
393.48	4557
393.9	4544
394.33	4401
394.75	4533
395.17	4879
395.6	4850
396.02	4785
396.44	5070
396.86	4969
397.29	5231
397.71	5530
398.13	5263
398.55	5921
398.98	5825
399.4	5813
399.82	5992
400.25	6236
400.67	5950
401.09	6315
401.51	6723
401.94	6558
402.36	6822
402.78	7057
403.2	7059
403.63	7566
404.05	7827
404.47	7460
404.9	7711
405.32	7954
405.74	8143
406.16	8492
406.59	8766
407.01	8903
407.43	9276
407.86	9458
408.28	9612
408.7	10333
409.12	10003
409.55	10299
409.97	10784
410.39	10916
410.81	11492
411.24	11902
411.66	12068
412.08	12018
412.51	12459
412.93	12619
413.35	12896
413.77	13684
414.2	13497
414.62	14397
415.04	14481
415.46	14656
415.89	15127
416.31	15218
416.73	15773
417.16	16371
417.58	16553
418	16485
418.42	17544
418.85	17496
419.27	17874
419.69	18648
420.12	18439
420.54	18716
420.96	19748
421.38	19736
421.81	20273
422.23	20865
422.65	20852
423.07	21135
423.5	22049
423.92	22253
424.34	22890
424.77	23650
425.19	23416
425.61	23947
426.03	24994
426.46	24884
426.88	25405
427.3	25759
427.72	26379
428.15	26452
428.57	27178
428.99	27586
429.42	28270
429.84	28556
430.26	28688
430.68	29642
431.11	29737
431.53	29935
431.95	31298
432.38	31374
432.8	31913
433.22	32856
433.64	32766
434.07	33073
434.49	33937
434.91	33965
435.33	34722
435.76	35611
436.18	35652
436.6	36437
437.03	37239
437.45	37320
437.87	38259
438.29	38995
438.72	38875
439.14	39572
439.56	40483
439.99	40409
440.41	41144
440.83	42180
441.25	42399
441.68	43192
442.1	44015
442.52	44340
442.94	45381
443.37	46171
443.79	46179
444.21	47161
444.64	47311
445.06	48078
445.48	48840
445.9	49480
446.33	49960
446.75	50644
447.17	51220
447.59	51762
448.02	52899
448.44	52947
448.86	53758
449.29	54866
449.71	55101
450.13	55474
450.55	56806
450.98	56897
451.4	57681
451.82	58585
452.25	58552
452.67	59739
453.09	60514
453.51	60775
453.94	61773
454.36	62152
454.78	62352
455.2	63613
455.63	63787
456.05	65143
456.47	65394
456.9	66007
457.32	66730
457.74	67825
458.16	68605
458.59	68659
459.01	70150
459.43	69956
459.85	71240
460.28	71731
460.7	72062
461.12	73405
461.55	74054
461.97	74393
462.39	74937
462.81	75964
463.24	76588
463.66	77458
464.08	78638
464.51	78541
464.93	79329
465.35	80169
465.77	80427
466.2	81729
466.62	82801
467.04	83347
467.46	83805
467.89	84868
468.31	85852
468.73	86142
469.16	86943
469.58	87613
470	88690
470.42	89414
470.85	90357
471.27	91353
471.69	91907
472.11	92643
472.54	93540
472.96	93678
473.38	95198
473.81	96029
474.23	96379
474.65	97081
475.07	98033
475.5	98891
475.92	99250
476.34	1.0081e+005
476.77	1.0087e+005
477.19	1.0226e+005
477.61	1.0275e+005
478.03	1.0369e+005
478.46	1.0486e+005
478.88	1.0581e+005
479.3	1.0587e+005
479.72	1.0685e+005
480.15	1.0792e+005
480.57	1.0835e+005
480.99	1.0929e+005
481.42	1.0962e+005
481.84	1.1055e+005
482.26	1.1207e+005
482.68	1.1219e+005
483.11	1.1252e+005
483.53	1.1391e+005
483.95	1.1492e+005
484.37	1.1555e+005
484.8	1.1634e+005
485.22	1.1774e+005
485.64	1.1809e+005
486.07	1.1963e+005
486.49	1.1975e+005
486.91	1.2097e+005
487.33	1.2187e+005
487.76	1.2255e+005
488.18	1.2391e+005
488.6	1.2451e+005
489.03	1.2483e+005
489.45	1.2582e+005
489.87	1.2692e+005
490.29	1.2794e+005
490.72	1.2871e+005
491.14	1.2953e+005
491.56	1.3026e+005
491.98	1.313e+005
492.41	1.3261e+005
492.83	1.3329e+005
493.25	1.3486e+005
493.68	1.3564e+005
494.1	1.3572e+005
494.52	1.3654e+005
494.94	1.3781e+005
495.37	1.3851e+005
495.79	1.398e+005
496.21	1.403e+005
496.64	1.4101e+005
497.06	1.4312e+005
497.48	1.4293e+005
497.9	1.4423e+005
498.33	1.4571e+005
498.75	1.4616e+005
499.17	1.4731e+005
499.59	1.4857e+005
500.02	1.4903e+005
500.44	1.4997e+005
500.86	1.5108e+005
501.29	1.5179e+005
501.71	1.5279e+005
502.13	1.539e+005
502.55	1.549e+005
502.98	1.5613e+005
503.4	1.5766e+005
503.82	1.5787e+005
504.24	1.5929e+005
504.67	1.6036e+005
505.09	1.6114e+005
505.51	1.6198e+005
505.94	1.6368e+005
506.36	1.6404e+005
506.78	1.655e+005
507.2	1.6596e+005
507.63	1.6709e+005
508.05	1.688e+005
508.47	1.69e+005
508.9	1.6975e+005
509.32	1.7169e+005
509.74	1.715e+005
510.16	1.7352e+005
510.59	1.7434e+005
511.01	1.7511e+005
511.43	1.7588e+005
511.85	1.7703e+005
512.28	1.7834e+005
512.7	1.798e+005
513.12	1.8081e+005
513.55	1.8145e+005
513.97	1.8324e+005
514.39	1.8433e+005
514.81	1.8468e+005
515.24	1.8551e+005
515.66	1.8709e+005
516.08	1.8786e+005
516.5	1.8899e+005
516.93	1.9008e+005
517.35	1.9074e+005
517.77	1.9247e+005
518.2	1.929e+005
518.62	1.9406e+005
519.04	1.9539e+005
519.46	1.957e+005
519.89	1.9693e+005
520.31	1.9808e+005
520.73	1.9918e+005
521.16	2.0073e+005
521.58	2.0185e+005
522	2.023e+005
522.42	2.0308e+005
522.85	2.0384e+005
523.27	2.0466e+005
523.69	2.065e+005
524.11	2.0719e+005
524.54	2.0791e+005
524.96	2.093e+005
525.38	2.1029e+005
525.81	2.1131e+005
526.23	2.1169e+005
526.65	2.1353e+005
527.07	2.1375e+005
527.5	2.1546e+005
527.92	2.1617e+005
528.34	2.1658e+005
528.76	2.1834e+005
529.19	2.188e+005
529.61	2.2021e+005
530.03	2.2091e+005
530.46	2.2218e+005
530.88	2.2272e+005
531.3	2.2355e+005
531.72	2.2499e+005
532.15	2.2524e+005
532.57	2.2656e+005
532.99	2.2711e+005
533.42	2.2774e+005
533.84	2.2862e+005
534.26	2.2941e+005
534.68	2.305e+005
535.11	2.3078e+005
535.53	2.3163e+005
535.95	2.3209e+005
536.37	2.3375e+005
536.8	2.3465e+005
537.22	2.3568e+005
537.64	2.3662e+005
538.07	2.3687e+005
538.49	2.3835e+005
538.91	2.3833e+005
539.33	2.3888e+005
539.76	2.3998e+005
540.18	2.4033e+005
540.6	2.4152e+005
541.02	2.4214e+005
541.45	2.4296e+005
541.87	2.4338e+005
542.29	2.4408e+005
542.72	2.4515e+005
543.14	2.4606e+005
543.56	2.474e+005
543.98	2.4733e+005
544.41	2.4792e+005
544.83	2.4925e+005
545.25	2.4973e+005
545.68	2.4954e+005
546.1	2.5064e+005
546.52	2.5061e+005
546.94	2.5129e+005
547.37	2.5169e+005
547.79	2.5356e+005
548.21	2.5329e+005
548.63	2.5392e+005
549.06	2.5379e+005
549.48	2.5459e+005
549.9	2.5626e+005
550.33	2.5628e+005
550.75	2.5684e+005
551.17	2.5779e+005
551.59	2.5798e+005
552.02	2.5859e+005
552.44	2.5824e+005
552.86	2.5939e+005
553.29	2.6031e+005
553.71	2.6034e+005
554.13	2.6122e+005
554.55	2.6166e+005
554.98	2.621e+005
555.4	2.6213e+005
555.82	2.6306e+005
556.24	2.6387e+005
556.67	2.6351e+005
557.09	2.6471e+005
557.51	2.6456e+005
557.94	2.6532e+005
558.36	2.6597e+005
558.78	2.666e+005
559.2	2.6654e+005
559.63	2.6729e+005
560.05	2.6695e+005
560.47	2.6734e+005
560.89	2.6805e+005
561.32	2.6795e+005
561.74	2.6894e+005
562.16	2.6898e+005
562.59	2.691e+005
563.01	2.6911e+005
563.43	2.7039e+005
563.85	2.7012e+005
564.28	2.6944e+005
564.7	2.7176e+005
565.12	2.7208e+005
565.55	2.7219e+005
565.97	2.7264e+005
566.39	2.7274e+005
566.81	2.7257e+005
567.24	2.7287e+005
567.66	2.7336e+005
568.08	2.7304e+005
568.5	2.7425e+005
568.93	2.7469e+005
569.35	2.7478e+005
569.77	2.7593e+005
570.2	2.7504e+005
570.62	2.7545e+005
571.04	2.7603e+005
571.46	2.7601e+005
571.89	2.7701e+005
572.31	2.7616e+005
572.73	2.7643e+005
573.15	2.7746e+005
573.58	2.7762e+005
574	2.7809e+005
574.42	2.782e+005
574.85	2.7805e+005
575.27	2.7886e+005
575.69	2.7959e+005
576.11	2.7907e+005
576.54	2.7976e+005
576.96	2.8044e+005
577.38	2.8026e+005
577.81	2.8048e+005
578.23	2.8102e+005
578.65	2.8035e+005
579.07	2.8184e+005
579.5	2.824e+005
579.92	2.8274e+005
580.34	2.8233e+005
