    416.96	 343298.00
    417.38	 293195.00
    417.81	 295047.00
    418.23	 296962.00
    418.65	 297592.00
    419.08	 297569.00
    419.50	 298966.00
    419.92	 299041.00
    420.34	 299298.00
    420.77	 299935.00
    421.19	 300419.00
    421.61	 300240.00
    422.03	 301053.00
    422.46	 301761.00
    422.88	 301132.00
    423.30	 301926.00
    423.73	 302058.00
    424.15	 301611.00
    424.57	 302316.00
    424.99	 302540.00
    425.42	 302233.00
    425.84	 302722.00
    426.26	 302274.00
    426.69	 302378.00
    427.11	 302703.00
    427.53	 302788.00
    427.95	 302818.00
    428.38	 302696.00
    428.80	 302793.00
    429.22	 302585.00
    429.64	 302764.00
    430.07	 303291.00
    430.49	 302843.00
    430.91	 303143.00
    431.34	 303151.00
    431.76	 302695.00
    432.18	 303190.00
    432.60	 303279.00
    433.03	 303426.00
    433.45	 303355.00
    433.87	 303295.00
    434.29	 303310.00
    434.72	 303056.00
    435.14	 303235.00
    435.56	 303315.00
    435.99	 303184.00
    436.41	 303458.00
    436.83	 303216.00
    437.25	 303046.00
    437.68	 303550.00
    438.10	 303433.00
    438.52	 303436.00
    438.95	 303274.00
    439.37	 302973.00
    439.79	 303184.00
    440.21	 303352.00
    440.64	 303522.00
    441.06	 303203.00
    441.48	 303416.00
    441.90	 303302.00
    442.33	 303007.00
    442.75	 303449.00
    443.17	 303350.00
    443.60	 303176.00
    444.02	 303461.00
    444.44	 303092.00
    444.86	 302898.00
    445.29	 303383.00
    445.71	 303118.00
    446.13	 303423.00
    446.55	 303480.00
    446.98	 303100.00
    447.40	 303286.00
    447.82	 303111.00
    448.25	 303017.00
    448.67	 303393.00
    449.09	 303239.00
    449.51	 303235.00
    449.94	 302903.00
    450.36	 303319.00
    450.78	 303376.00
    451.21	 303196.00
    451.63	 303531.00
    452.05	 303088.00
    452.47	 303392.00
    452.90	 303316.00
    453.32	 303059.00
    453.74	 303443.00
    454.16	 303332.00
    454.59	 303165.00
    455.01	 303031.00
    455.43	 302982.00
    455.86	 303146.00
    456.28	 303278.00
    456.70	 303147.00
    457.12	 303077.00
    457.55	 302861.00
    457.97	 303226.00
    458.39	 302881.00
    458.81	 303032.00
    459.24	 303259.00
    459.66	 302860.00
    460.08	 303044.00
    460.51	 302976.00
    460.93	 302678.00
    461.35	 303235.00
    461.77	 303060.00
    462.20	 303053.00
    462.62	 303137.00
    463.04	 302849.00
    463.47	 303156.00
    463.89	 303130.00
    464.31	 303072.00
    464.73	 303259.00
    465.16	 302814.00
    465.58	 302812.00
    466.00	 303009.00
    466.42	 302959.00
    466.85	 303203.00
    467.27	 303010.00
    467.69	 302813.00
    468.12	 302823.00
    468.54	 302846.00
    468.96	 303082.00
    469.38	 302836.00
    469.81	 303295.00
    470.23	 303223.00
    470.65	 302658.00
    471.07	 303013.00
    471.50	 302907.00
    471.92	 303039.00
    472.34	 303158.00
    472.77	 302871.00
    473.19	 303003.00
    473.61	 302812.00
    474.03	 302527.00
    474.46	 302880.00
    474.88	 303000.00
    475.30	 302955.00
    475.73	 302860.00
    476.15	 302726.00
    476.57	 302963.00
    476.99	 302714.00
    477.42	 302972.00
    477.84	 302917.00
    478.26	 302796.00
    478.68	 302971.00
    479.11	 302729.00
    479.53	 303107.00
    479.95	 303054.00
    480.38	 302729.00
    480.80	 303248.00
    481.22	 302636.00
    481.64	 302476.00
    482.07	 302921.00
    482.49	 302942.00
    482.91	 303092.00
    483.34	 303011.00
    483.76	 302825.00
    484.18	 302842.00
    484.60	 302747.00
    485.03	 303035.00
    485.45	 302968.00
    485.87	 302841.00
    486.29	 302815.00
    486.72	 302553.00
    487.14	 302875.00
    487.56	 302923.00
    487.99	 303001.00
    488.41	 303222.00
    488.83	 302655.00
    489.25	 302856.00
    489.68	 302879.00
    490.10	 302607.00
    490.52	 302975.00
    490.94	 302961.00
    491.37	 302719.00
    491.79	 302896.00
    492.21	 302649.00
    492.64	 302842.00
    493.06	 303165.00
    493.48	 302881.00
    493.90	 302762.00
    494.33	 302799.00
    494.75	 302783.00
    495.17	 302833.00
    495.60	 302777.00
    496.02	 303043.00
    496.44	 302756.00
    496.86	 302952.00
    497.29	 302750.00
    497.71	 302434.00
    498.13	 303199.00
    498.55	 303024.00
    498.98	 302733.00
    499.40	 302971.00
    499.82	 302547.00
    500.25	 302933.00
    500.67	 302906.00
    501.09	 302975.00
    501.51	 303110.00
    501.94	 302725.00
    502.36	 302850.00
    502.78	 302840.00
    503.20	 302719.00
    503.63	 302836.00
    504.05	 302904.00
    504.47	 302734.00
    504.90	 302455.00
    505.32	 302535.00
    505.74	 302760.00
    506.16	 302758.00
    506.59	 302854.00
    507.01	 302836.00
    507.43	 302268.00
    507.86	 302803.00
    508.28	 302759.00
    508.70	 302813.00
    509.12	 303027.00
    509.55	 302487.00
    509.97	 302768.00
    510.39	 302727.00
    510.81	 302788.00
    511.24	 302889.00
    511.66	 302771.00
    512.08	 302970.00
    512.51	 302651.00
    512.93	 302407.00
    513.35	 302631.00
    513.77	 302601.00
    514.20	 302874.00
    514.62	 302626.00
    515.04	 302541.00
    515.46	 302893.00
    515.89	 302559.00
    516.31	 302814.00
    516.73	 302997.00
    517.16	 302714.00
    517.58	 302920.00
    518.00	 302732.00
    518.42	 302578.00
    518.85	 302867.00
    519.27	 302727.00
    519.69	 302796.00
    520.12	 302543.00
    520.54	 302639.00
    520.96	 302754.00
    521.38	 302489.00
    521.81	 302833.00
    522.23	 302608.00
    522.65	 302680.00
    523.07	 302785.00
    523.50	 302390.00
    523.92	 302675.00
    524.34	 302760.00
    524.77	 302625.00
    525.19	 303079.00
    525.61	 302423.00
    526.03	 302675.00
    526.46	 302674.00
    526.88	 302530.00
    527.30	 302960.00
    527.72	 302799.00
    528.15	 302660.00
    528.57	 302580.00
    528.99	 302670.00
    529.42	 302825.00
    529.84	 302755.00
    530.26	 302905.00
    530.68	 302558.00
    531.11	 302270.00
    531.53	 302780.00
    531.95	 302700.00
    532.38	 302636.00
    532.80	 302852.00
    533.22	 302637.00
    533.64	 302752.00
    534.07	 302612.00
    534.49	 302420.00
    534.91	 303064.00
    535.33	 302832.00
    535.76	 302562.00
    536.18	 302764.00
    536.60	 302525.00
    537.03	 302723.00
    537.45	 302855.00
    537.87	 302647.00
    538.29	 302691.00
    538.72	 302542.00
    539.14	 302753.00
    539.56	 302641.00
    539.99	 302672.00
    540.41	 302925.00
    540.83	 302679.00
    541.25	 302707.00
    541.68	 302306.00
    542.10	 302606.00
    542.52	 302798.00
    542.94	 302449.00
    543.37	 302907.00
    543.79	 302679.00
    544.21	 302351.00
    544.64	 302887.00
    545.06	 302481.00
    545.48	 302848.00
    545.90	 302936.00
    546.33	 302454.00
    546.75	 302564.00
    547.17	 302801.00
    547.59	 302711.00
    548.02	 302886.00
    548.44	 302449.00
    548.86	 302849.00
    549.29	 302490.00
    549.71	 302533.00
    550.13	 302650.00
    550.55	 302676.00
    550.98	 302939.00
    551.40	 302426.00
    551.82	 302311.00
    552.25	 302746.00
    552.67	 302452.00
    553.09	 302849.00
    553.51	 302744.00
    553.94	 302240.00
    554.36	 302944.00
    554.78	 302432.00
    555.20	 302310.00
    555.63	 302772.00
    556.05	 302685.00
    556.47	 302835.00
    556.90	 302637.00
    557.32	 302484.00
    557.74	 302531.00
    558.16	 302737.00
    558.59	 302912.00
    559.01	 302528.00
    559.43	 302471.00
    559.85	 302710.00
    560.28	 302212.00
    560.70	 302587.00
    561.12	 302693.00
    561.55	 302641.00
    561.97	 302770.00
    562.39	 302322.00
    562.81	 302499.00
    563.24	 302590.00
    563.66	 302589.00
    564.08	 302777.00
    564.51	 302513.00
    564.93	 302372.00
    565.35	 302548.00
    565.77	 302460.00
    566.20	 302655.00
    566.62	 302664.00
    567.04	 302668.00
    567.46	 302598.00
    567.89	 302468.00
    568.31	 302742.00
    568.73	 302439.00
    569.16	 302587.00
    569.58	 302935.00
    570.00	 302557.00
    570.42	 302774.00
    570.85	 302661.00
    571.27	 302280.00
    571.69	 302890.00
    572.11	 302568.00
    572.54	 302619.00
    572.96	 302551.00
    573.38	 302181.00
    573.81	 302618.00
    574.23	 302825.00
    574.65	 302725.00
    575.07	 302597.00
    575.50	 302423.00
    575.92	 302764.00
    576.34	 302678.00
    576.77	 302676.00
    577.19	 302816.00
    577.61	 302463.00
    578.03	 302693.00
    578.46	 302418.00
    578.88	 302385.00
    579.30	 302682.00
    579.72	 302352.00
    580.15	 302472.00
    580.57	 302478.00
    580.99	 302282.00
    581.42	 302831.00
    581.84	 302499.00
    582.26	 302540.00
    582.68	 302925.00
    583.11	 302605.00
    583.53	 302513.00
    583.95	 302415.00
    584.37	 302702.00
    584.80	 302784.00
    585.22	 302647.00
    585.64	 302633.00
    586.07	 302451.00
    586.49	 302632.00
    586.91	 302585.00
    587.33	 302534.00
    587.76	 302952.00
    588.18	 302561.00
    588.60	 302358.00
    589.03	 302728.00
    589.45	 302424.00
    589.87	 302735.00
    590.29	 302648.00
    590.72	 302564.00
    591.14	 302692.00
    591.56	 302494.00
    591.98	 302473.00
    592.41	 302700.00
    592.83	 302604.00
    593.25	 302712.00
    593.68	 302521.00
    594.10	 302249.00
    594.52	 302386.00
    594.94	 302610.00
    595.37	 302825.00
    595.79	 302589.00
    596.21	 302775.00
    596.64	 302652.00
    597.06	 302262.00
    597.48	 302859.00
    597.90	 302699.00
    598.33	 302329.00
    598.75	 302738.00
    599.17	 302266.00
    599.59	 302335.00
    600.02	 302594.00
    600.44	 302646.00
    600.86	 302814.00
    601.29	 302454.00
    601.71	 302353.00
    602.13	 302600.00
    602.55	 302524.00
    602.98	 302743.00
    603.40	 302516.00
    603.82	 302650.00
    604.24	 302289.00
    604.67	 302295.00
    605.09	 302747.00
    605.51	 302604.00
    605.94	 302454.00
    606.36	 302625.00
    606.78	 302281.00
    607.20	 302520.00
    607.63	 302540.00
    608.05	 302457.00
    608.47	 302812.00
    608.90	 302463.00
    609.32	 302536.00
    609.74	 302649.00
    610.16	 302291.00
    610.59	 302634.00
    611.01	 302710.00
    611.43	 302776.00
    611.85	 302405.00
    612.28	 302192.00
    612.70	 302606.00
    613.12	 302573.00
    613.55	 302794.00
    613.97	 302714.00
    614.39	 302375.00
    614.81	 302693.00
    615.24	 302350.00
    615.66	 302350.00
    616.08	 302847.00
    616.50	 302437.00
    616.93	 302451.00
    617.35	 302460.00
    617.77	 302300.00
    618.20	 302709.00
    618.62	 302461.00
    619.04	 302510.00
    619.46	 302634.00
    619.89	 302335.00
    620.31	 302593.00
    620.73	 302579.00
    621.16	 302545.00
    621.58	 302444.00
    622.00	 302560.00
    622.42	 302499.00
    622.85	 302505.00
    623.27	 302575.00
    623.69	 302574.00
    624.11	 302389.00
    624.54	 302780.00
    624.96	 302665.00
    625.38	 302313.00
    625.81	 302376.00
    626.23	 302387.00
    626.65	 302621.00
    627.07	 302778.00
    627.50	 302507.00
    627.92	 302426.00
    628.34	 302451.00
    628.76	 302487.00
    629.19	 302567.00
    629.61	 302621.00
    630.03	 302702.00
    630.46	 302284.00
    630.88	 302609.00
    631.30	 302470.00
    631.72	 302447.00
    632.15	 302809.00
    632.57	 302411.00
    632.99	 302585.00
    633.42	 302548.00
    633.84	 302425.00
    634.26	 302734.00
    634.68	 302695.00
    635.11	 302288.00
    635.53	 302699.00
    635.95	 302315.00
    636.37	 302339.00
    636.80	 302686.00
    637.22	 302648.00
    637.64	 302624.00
    638.07	 302256.00
    638.49	 302521.00
    638.91	 302524.00
    639.33	 302707.00
    639.76	 302512.00
    640.18	 302471.00
    640.60	 302599.00
    641.02	 302591.00
    641.45	 302301.00
    641.87	 302638.00
    642.29	 302639.00
    642.72	 302609.00
    643.14	 302844.00
    643.56	 302112.00
    643.98	 302556.00
    644.41	 302635.00
    644.83	 302302.00
    645.25	 302693.00
    645.68	 302540.00
    646.10	 302314.00
    646.52	 302382.00
    646.94	 302422.00
    647.37	 302605.00
    647.79	 302457.00
